time_s,pitch_rad,pitch_deg,policy_action
5.066666666666666,-0.310504287481308,-17.79058519339575,-0.13482066988945007
5.133333333333333,-0.3058044910430908,-17.52130669291529,-0.15856629610061646
5.2,-0.3120918869972229,-17.881547945214688,-0.1258111596107483
5.266666666666667,-0.30945301055908203,-17.7303514626527,-0.05264269560575485
5.333333333333333,-0.3149970471858978,-18.04800136283519,-0.026879779994487762
5.4,-0.30503636598587036,-17.477296368998314,-0.0261102095246315
5.466666666666667,-0.3044944107532501,-17.44624462148414,-0.009409643709659576
5.533333333333333,-0.3077664077281952,-17.633716238728066,0.04342947155237198
5.6,-0.3065635561943054,-17.564797922455345,0.1976298689842224
5.666666666666667,-0.3539530038833618,-20.28001326849427,0.3730956017971039
5.733333333333333,-0.3980049192905426,-22.804002100793053,0.7086142897605896
5.8,-0.4472772777080536,-25.62710028477233,0.8263456225395203
5.866666666666666,-0.48982465267181396,-28.064885299556384,1.0109186172485352
5.933333333333334,-0.544247031211853,-31.183057900963963,0.8598292469978333
6.0,-0.5106924176216125,-29.26052015905087,0.2749984562397003
6.066666666666666,-0.41238370537757874,-23.62784585810165,0.14089113473892212
6.133333333333333,-0.35200008749961853,-20.16811940196383,-0.03211846947669983
6.2,-0.3241942822933197,-18.574964117680015,0.019216515123844147
6.266666666666667,-0.31846189498901367,-18.246522518608902,0.09276793152093887
6.333333333333333,-0.3106505274772644,-17.798964127960062,0.1475638747215271
6.4,-0.306545615196228,-17.56376997898526,0.14072072505950928
6.466666666666667,-0.303935706615448,-17.414233232391584,0.18806636333465576
6.533333333333333,-0.3067782521247864,-17.57709909315054,0.20262983441352844
6.6,-0.3070950508117676,-17.595250320869848,0.22082599997520447
6.666666666666667,-0.30390432476997375,-17.41243518509258,0.2391737401485443
6.733333333333333,-0.310001939535141,-17.761802776233317,0.24688807129859924
6.8,-0.31458812952041626,-18.024572106434753,0.2545240819454193
6.866666666666666,-0.32599127292633057,-18.677924096776078,0.24419990181922913
6.933333333333334,-0.3573760986328125,-20.476142150511187,0.3271180987358093
7.0,-0.3750154972076416,-21.486805241997974,0.4978053867816925
7.066666666666666,-0.3865351974964142,-22.146835449800278,0.4109058678150177
7.133333333333333,-0.3972823917865753,-22.762604324233607,0.4634799063205719
7.2,-0.39858829975128174,-22.837427339043803,0.46913185715675354
7.266666666666667,-0.3736761808395386,-21.41006806667288,0.3917143940925598
7.333333333333333,-0.3216562867164612,-18.42954768270315,0.20882108807563782
7.3999999999999995,-0.2504923939704895,-14.35215697463732,0.03357502818107605
7.466666666666667,-0.15796266496181488,-9.05059402295104,-0.0034532397985458374
7.533333333333333,-0.025400621816515923,-1.455348427094285,-0.05818707495927811
7.6,0.0019446423975750804,0.11141980204325358,-0.11947617679834366
7.666666666666667,5.55021979380399e-05,0.0031800416955493865,-0.062310151755809784
7.733333333333333,0.0005643184413202107,0.03233306498904908,-0.04835958033800125
7.8,5.557019176194444e-05,0.0031839374546920726,-0.0588657483458519
7.866666666666666,0.0005209362134337425,0.029847446425279707,-0.0973382517695427
7.933333333333334,0.00011105167504865676,0.006362792288146304,-0.11669062823057175
8.0,0.0004684700397774577,0.026841356107574123,-0.111409030854702
8.066666666666666,0.0001058564375853166,0.00606512710792866,-0.10775240510702133
8.133333333333333,4.2789808503584936e-05,0.0024516754334284177,-0.09771355241537094
8.2,2.0560961274895817e-05,0.0011780563037834548,-0.11915575712919235
8.266666666666666,8.463466656394303e-05,0.00484920919461092,-0.15670934319496155
8.333333333333334,2.7314499675412662e-05,0.0015650055509126026,-0.15758030116558075
8.4,-7.767956958559807e-06,-0.0004450711491647563,-0.15148097276687622
8.466666666666667,5.0525550250313245e-06,0.0002894900786919109,-0.14716404676437378
8.533333333333333,-2.8688189559034072e-05,-0.0016437121836039266,-0.15961413085460663
8.6,-1.6089768905658275e-05,-0.0009218758516350443,-0.18285781145095825
8.666666666666666,1.6571928426856175e-05,0.0009495015572517327,-0.18217110633850098
8.733333333333333,-6.3700563259772025e-06,-0.00036497734273910505,-0.1760520339012146
8.8,-6.703646795358509e-05,-0.0038409066872044204,-0.1745571792125702
8.866666666666667,-2.020424471993465e-05,-0.0011576179507017334,-0.17434784770011902
8.933333333333334,2.7417279852670617e-05,0.0015708944212870898,-0.1742543876171112
9.0,-4.361292303656228e-05,-0.002498836422223901,-0.1745319664478302
9.066666666666666,-6.608155672438443e-05,-0.0037861943039615726,-0.17423304915428162
9.133333333333333,-0.00016595551278442144,-0.009508550469476726,-0.1743365079164505
9.2,1.1273858035565354e-05,0.0006459444842675439,-0.17500971257686615
9.266666666666666,4.457748218555935e-05,0.0025541015905521636,-0.17439958453178406
9.333333333333334,5.880343451281078e-05,0.003369188618457982,-0.17438553273677826
9.4,-2.289559597556945e-05,-0.0013118210188368421,-0.17422422766685486
9.466666666666667,6.702720565954223e-05,0.003840375996847155,-0.17395761609077454
9.533333333333333,6.089554153732024e-05,0.0034890575212520466,-0.17434072494506836
9.6,6.489219958893955e-05,0.0037180491597668115,-0.17441684007644653
9.666666666666666,8.224564226111397e-05,0.0047123281849046315,-0.17443078756332397
9.733333333333333,6.280578236328438e-05,0.0035985062584333763,-0.17463773488998413
9.8,5.899988173041493e-05,0.0033804442149237878,-0.17453622817993164
9.866666666666667,6.008812124491669e-05,0.0034427957462041044,-0.1746339201927185
9.933333333333334,7.524869579356164e-05,0.004311432682834913,-0.17476008832454681
10.0,4.767329755850369e-06,0.0002731478745573593,-0.1746762990951538
10.066666666666666,5.246832006378099e-05,0.0030062132977962293,-0.17536896467208862
10.133333333333333,7.194079080363736e-05,0.004121903687881986,-0.17502504587173462
10.2,5.236424840404652e-05,0.003000250430926522,-0.17463749647140503
10.266666666666666,1.086891734303208e-05,0.0006227430916322826,-0.17486964166164398
10.333333333333334,1.8771013856166974e-05,0.0010754998711399561,-0.1736220419406891
10.4,3.3258082112297416e-05,0.00190554773973418,-0.17569127678871155
10.466666666666667,8.456918294541538e-05,0.0048454572596420414,-0.17474710941314697
10.533333333333333,7.354848639806733e-05,0.004214017860184599,-0.17392267286777496
10.6,5.73896941205021e-05,0.0032881872606515252,-0.174900084733963
10.666666666666666,2.3995213268790394e-05,0.0013748244488180018,-0.1746543049812317
10.733333333333333,3.62583996320609e-05,0.0020774532708157864,-0.17570245265960693
10.8,-8.720891491975635e-05,-0.004996702760817515,-0.1758098304271698
10.866666666666667,4.197937232675031e-05,0.0024052408609310755,-0.17980289459228516
10.933333333333334,-8.04276714916341e-05,-0.004608166132535284,-0.1733412742614746
11.0,2.207158104283735e-05,0.0012646084409355365,-0.18169283866882324
11.066666666666666,-1.5322952094720677e-05,-0.0008779404847086388,-0.17430439591407776
11.133333333333333,0.00013181062240619212,0.007552192358867333,-0.18021446466445923
11.2,0.0004198139358777553,0.024053566706571147,-0.17411616444587708
11.266666666666666,0.00022378323774319142,0.012821835048457578,-0.16878047585487366
11.333333333333334,0.0007368703954853117,0.04221956370944419,-0.17608550190925598
11.4,0.0007266016327776015,0.041631206945471066,-0.17508897185325623
11.466666666666667,0.00022800720762461424,0.01306385069545348,-0.1747869998216629
11.533333333333333,8.801381045486778e-05,0.005042819877928324,-0.17468474805355072
11.6,8.298146713059396e-05,0.0047544878443866,-0.1744764745235443
11.666666666666666,4.4490621803561226e-05,0.002549124857256777,-0.17424336075782776
11.733333333333333,0.00023195729590952396,0.013290174082882878,-0.17443794012069702
11.8,0.0002737452450674027,0.015684447204136594,-0.17459866404533386
11.866666666666667,0.00020257745927665383,0.011606833441035571,-0.17393580079078674
11.933333333333334,0.00016613080515526235,0.009518593982506752,-0.17417895793914795
12.0,0.0001497510529588908,0.008580103312184522,-0.17361396551132202
12.066666666666666,0.00038195186061784625,0.02188422959057167,-0.17507261037826538
12.133333333333333,8.992315270006657e-05,0.005152217130224248,-0.17425233125686646
12.2,0.00023146752209868282,0.01326211211060564,-0.17460417747497559
12.266666666666666,0.00016989046707749367,0.009734006743046648,-0.17528650164604187
12.333333333333334,0.00015804900613147765,0.00905554100757094,-0.17480391263961792
12.4,0.0001957231288542971,0.011214109236446407,-0.17497292160987854
12.466666666666667,0.00010399417078588158,0.005958427079993698,-0.17429526150226593
12.533333333333333,5.8856443502008915e-05,0.0033722258098152894,-0.1743261218070984
12.6,4.5114786189515144e-05,0.002584886842294311,-0.1742756962776184
12.666666666666666,4.704056118498556e-05,0.0026952256218265914,-0.17440563440322876
12.733333333333333,1.662168506300077e-05,0.0009523524025055859,-0.17470675706863403
12.8,7.370257208094699e-06,0.0004222846319496996,-0.17494511604309082
12.866666666666667,-4.7078010538825765e-05,-0.002697371311747127,-0.1746031939983368
12.933333333333334,2.015580321312882e-05,0.0011548424568085052,-0.17509645223617554
13.0,2.369908179389313e-05,0.0013578573651254042,-0.17420920729637146
13.066666666666666,3.7988214899087325e-05,0.0021765643849536963,-0.17404833436012268
13.133333333333333,-1.1599572644627187e-05,-0.0006646065566925406,-0.17431342601776123
13.2,2.1467863916768692e-05,0.001230017997592035,-0.17444664239883423
13.266666666666666,-0.000109729720861651,-0.006287049892521226,-0.17451703548431396
13.333333333333334,5.532818249776028e-05,0.0031700713452512534,-0.17422735691070557
13.4,8.859277295414358e-05,0.005075991985633173,-0.174592524766922
13.466666666666667,-1.2157002856838517e-05,-0.0006965449552253316,-0.17434900999069214
13.533333333333333,-0.00016284002049360424,-0.009330045910107356,-0.1762600541114807
13.6,-0.00022130309662315995,-0.012679733429682925,-0.17607519030570984
13.666666666666666,-0.00017359423509333283,-0.009946217018649775,-0.17168916761875153
13.733333333333333,5.620056617772207e-05,0.0032200552482291554,-0.17567823827266693
13.799999999999999,-0.0001380260509904474,-0.007908310184610133,-0.17859220504760742
13.866666666666667,-0.00017529710021335632,-0.01004378400310716,-0.16753482818603516
13.933333333333334,8.149178756866604e-05,0.004669135492661233,-0.1727975308895111
14.0,-0.00010180145181948319,-0.0058327935375607825,-0.17741918563842773
14.066666666666666,-0.0001193258140119724,-0.00683686552984904,-0.10288601368665695
14.133333333333333,-9.368846076540649e-05,-0.005367953390934794,-0.07733414322137833
14.2,-6.654809840256348e-05,-0.003812925173088183,0.0038351044058799744
14.266666666666666,-0.00011271415132796392,-0.006458045162491216,0.03534696251153946
14.333333333333334,0.00011845297558465973,0.006786855571767187,0.048124589025974274
14.4,0.0006783140706829727,0.03886453343447294,0.03166782110929489
14.466666666666667,3.024590841960162e-05,0.0017329628999823746,0.03855095058679581
14.533333333333333,9.902439342113212e-05,0.005673679811873906,0.05363636463880539
14.6,0.00011604760948102921,0.006649038245845331,0.05786941200494766
14.666666666666666,0.0004942902596667409,0.028320745733329794,0.07380712777376175
14.733333333333333,0.00015778292436152697,0.009040295645147394,0.06565123051404953
14.799999999999999,3.458217179286294e-05,0.0019814124901274097,0.08032596856355667
14.866666666666667,3.4228243748657405e-05,0.001961133906943113,0.0835154578089714
14.933333333333334,0.00010301285510649905,0.005902201833195066,0.07583942264318466
15.0,0.00014357882901094854,0.008226460929757855,0.11709659546613693
15.066666666666666,-0.019196463748812675,-1.0998763543828487,0.21008989214897156
15.133333333333333,-0.0560433529317379,-3.2110475927507105,0.5732914209365845
15.2,-0.08708762377500534,-4.989753290130972,0.4988469183444977
15.266666666666666,-0.08394575119018555,-4.8097372512529395,0.40557026863098145
15.333333333333334,-0.05300299450755119,-3.0368478868377666,0.26779070496559143
15.4,-0.014773577451705933,-0.8464636362923877,0.16275787353515625
15.466666666666667,-0.002190749626606703,-0.12552070757442507,0.18121206760406494
15.533333333333333,2.126729305018671e-05,0.0012185261334436057,0.08742835372686386
15.6,0.00014347171236295253,0.008220323597912095,0.28287509083747864
15.666666666666666,0.00024724475224502385,0.014166080810397552,0.390337198972702
15.733333333333333,0.0002549834898672998,0.01460947781491307,0.4067744314670563
15.799999999999999,0.00042546979966573417,0.024377623831123213,0.29911741614341736
15.866666666666667,0.0003303643607068807,0.018928483570041833,0.1298803985118866
15.933333333333334,0.006549634039402008,0.3752663878129562,0.27847811579704285
16.0,0.035684358328580856,2.044563126860192,0.23502197861671448
16.066666666666666,0.10819369554519653,6.199042124663138,0.1339818835258484
16.133333333333333,0.23584428429603577,13.51288211244637,0.03565904498100281
16.2,0.33598440885543823,19.250488609614493,-0.18830294907093048
16.266666666666666,0.3330688178539276,19.083437550441612,-0.17709514498710632
16.333333333333332,0.30355897545814514,17.39264812706705,-0.08179092407226562
16.4,0.31053709983825684,17.792465202964795,-0.1932152807712555
16.466666666666665,0.31237322092056274,17.897667191655916,-0.3035549521446228
16.53333333333333,0.3090877830982208,17.709425470583074,-0.27322959899902344
16.6,0.314245343208313,18.004931897476382,-0.14182046055793762
16.666666666666668,0.3144838213920593,18.018595690910992,-0.10535534471273422
16.733333333333334,0.33420753479003906,19.14868122494087,-0.030995719134807587
16.8,0.3894442021846771,22.313509141021513,-0.1247233971953392
16.866666666666667,0.3871040940284729,22.17943082006687,-0.2248411476612091
16.933333333333334,0.34834474325180054,19.958683603896436,-0.1815776526927948
17.0,0.3155146837234497,18.077659751758677,-0.16911771893501282
17.066666666666666,0.30666282773017883,17.570485762486673,-0.19136381149291992
17.133333333333333,0.30795255303382874,17.64438157911704,-0.2224084436893463
17.2,0.30929750204086304,17.72144148088042,-0.2864711582660675
17.266666666666666,0.3090713322162628,17.708482904477613,-0.28650426864624023
17.333333333333332,0.3197912573814392,18.3226893731383,-0.22914323210716248
17.4,0.33176782727241516,19.008896280934678,-0.25341761112213135
17.466666666666665,0.37240225076675415,21.337077250107537,-0.24519160389900208
17.53333333333333,0.4231506586074829,24.24474683638991,-0.19839805364608765
17.6,0.41654062271118164,23.866019677101875,-0.2418341040611267
17.666666666666668,0.35803863406181335,20.514102634370825,-0.32907846570014954
17.733333333333334,0.30647772550582886,17.559880186252936,-0.3122335374355316
17.8,0.3102249503135681,17.77458035262312,-0.30872151255607605
17.866666666666667,0.3068704903125763,17.582383952020837,-0.3012351095676422
17.933333333333334,0.31363236904144287,17.969811064764176,-0.33731040358543396
18.0,0.3132907450199127,17.95023745015021,-0.3447970151901245
18.066666666666666,0.319367378950119,18.298402927997028,-0.2569167912006378
18.133333333333333,0.33513572812080383,19.20186278536588,-0.3055078089237213
18.2,0.38611167669296265,22.122569495226514,-0.2864544093608856
18.266666666666666,0.4340980648994446,24.871987013534277,-0.23030126094818115
18.333333333333332,0.41515547037124634,23.78665629404091,-0.30334311723709106
18.4,0.346053808927536,19.827422735974423,-0.34019774198532104
18.466666666666665,0.29438892006874084,16.867242655352992,-0.35519054532051086
18.53333333333333,0.29510995745658875,16.908555054547815,-0.3515861928462982
18.6,0.2724252939224243,15.608819574365869,-0.3101913034915924
18.666666666666668,0.26408225297927856,15.130798540018771,-0.3107684850692749
18.733333333333334,0.2377026081085205,13.619356223870405,-0.32538992166519165
18.8,0.2317725270986557,13.279587609834476,-0.28700146079063416
18.866666666666667,0.20878657698631287,11.96258968029897,-0.3148037791252136
18.933333333333334,0.16944903135299683,9.70871433910668,-0.35025614500045776
19.0,0.10633357614278793,6.092465133514728,-0.3421781361103058
19.066666666666666,-0.00015195808373391628,-0.00870655686084897,-0.22973769903182983
19.133333333333333,-0.00016492634313181043,-0.009449583391979169,-0.028141163289546967
19.2,0.00012123648775741458,0.00694633907148933,-0.16661778092384338
19.266666666666666,-0.00039175653364509344,-0.02244599597453869,-0.19500696659088135
19.333333333333332,-0.0003887538914568722,-0.022273957249765688,-0.18269780278205872
19.4,-0.00010182995902141556,-0.005834426879917234,-0.180288165807724
19.466666666666665,-0.0003449503565207124,-0.019764199570169876,-0.16932305693626404
19.53333333333333,-0.00011315615847706795,-0.006483370306649487,-0.17509888112545013
19.6,0.0008998714620247483,0.05155883687828501,-0.1746189296245575
19.666666666666668,1.962363785423804e-05,0.0011243516277409987,-0.1740996539592743
19.733333333333334,0.00038091023452579975,0.021824548811666702,-0.17540034651756287
19.8,0.00030058162519708276,0.017222058522976005,-0.17012053728103638
19.866666666666667,0.0003056139685213566,0.01751039055651773,-0.17654013633728027
19.933333333333334,0.00031938106985762715,0.018299187359214947,-0.17750906944274902
